10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-1.6224755,-0.22484143,1.8984936,-1.5746335,-4.2267017,0.41389918,-7.0080724,0.25170952
-1.6084105,-0.8568728,3.7613552,0.9370797,2.7852998,3.5370388,-4.6883135,0.7345834
1.3612677,-0.6199214,1.9861429,0.07688573,-4.0495505,0.6971693,1.048171,-0.69778234
0.041491263,-0.048710346,2.5407722,1.8074626,1.3096955,3.145015,0.58941454,0.6170017
0.2334217,-0.77284014,-0.44181332,3.746963,-3.313357,-1.4223561,-2.913441,3.2143552
-0.30239508,0.9357917,-0.31843707,-0.4316466,-4.159964,-1.3423557,-0.027747642,-0.39273244
-1.0292134,-0.14059243,2.9239748,2.8497639,-0.5920083,1.9868046,-6.92199,0.019496774
-0.26963943,0.66160023,-0.066285275,4.1303954,-2.1565108,0.79807854,-0.0835776,-0.058264926
1.2584627,0.18834619,-3.0342772,3.1867545,-2.3084023,0.26212558,-0.3382412,0.49832374
-0.16458109,0.5159022,-0.21056874,1.7035925,-0.79172134,-0.34678236,1.2867665,3.6391792
0.5107496,-0.47472757,1.1462252,2.051461,0.6090326,2.8552341,0.322863,-0.97698337
0.15212347,-0.42858303,0.98758894,2.933322,-1.5515525,0.09461178,-7.1763186,0.34148553
0.69512516,-0.14802273,-0.4277918,0.6799982,-2.9820552,1.7748536,-0.03640832,0.04146266
2.0566874,1.8545876,-0.87431794,2.2340693,2.2398016,3.2172358,-7.542724,1.7199303
1.2888037,-0.74454737,-4.360302,-0.26083297,-0.4149425,0.8311793,-6.233775,-1.4697098
-1.4194344,0.092542656,-2.3007524,0.4814617,-1.106272,-0.47496793,0.19166876,1.4835614
0.13380468,0.87798905,-0.5926256,0.97373563,-3.0200362,3.8863912,-5.202654,-0.19024125
-0.033485,-1.1750537,1.1058878,2.7481844,-0.36890873,3.7846348,-1.7180623,1.5408872
1.0110626,0.62370425,2.0978584,-0.19786544,-3.6718276,-0.1566094,0.21612766,1.5957062
1.8705326,0.049883645,1.0522196,-0.7466694,-2.0529447,0.9962428,-6.566277,-0.18976313
-0.9833623,-0.6184416,2.230299,1.9535263,0.75498515,-0.68038243,0.66910577,2.0130036
