day,mixed_setting,mixed_time,night,rural,urban
0.64970124,0.7067222,0.6316798,0.764001,-0.44851288,0.8290876
-0.8583874,0.45742458,-0.0050439877,-0.6223412,0.082143694,0.025224742
-0.10747302,0.29248917,-2.1884778,-0.73392427,0.71701956,0.2103745
-0.76520485,0.4630663,-0.1642575,1.4484543,1.9288607,-0.49646592
-0.50901556,-0.646462,0.11894603,0.24696682,0.08524065,1.6967418
-1.3405372,-0.36626205,0.48808187,0.18844907,-0.4623867,2.1523914
-0.91218877,-0.004815283,0.07152574,1.181889,0.8004571,-0.6549114
-1.2477115,-1.5247287,-1.0465548,-5.108757,0.3165451,-1.5222739
-1.1265099,0.21954276,0.2362144,-1.2440529,-1.7536373,-0.5351248
0.14839609,-0.8307755,-0.22736675,0.5750455,-1.0194535,0.026843496
-0.7709221,1.3233422,0.25634894,0.93276685,-0.43723112,-6.8535256
-0.8288144,0.2728387,-0.14857179,-3.1302295,-0.84327734,1.1313405
-0.51086736,0.020304443,-1.8742208,-0.2570025,0.13070463,-0.83145934
-2.19413,0.29292375,-0.32393366,-0.43403032,-0.25590327,0.34751743
-1.4268692,0.2631706,0.18420877,0.8440696,-0.7094449,0.118615516
-0.5362723,-0.020360792,-1.1509415,-0.6139691,-0.40160143,2.495874
-0.47469044,0.8979939,-0.46192566,0.26481667,-0.07099555,-1.3602437
-1.1617391,-0.502497,0.88491243,-1.8512063,3.5443046,-0.60889727
-0.7713155,0.9264707,-0.51386607,-3.1205869,-0.50133926,-0.53170115
0.37230334,0.2875168,-1.0753381,2.75015,0.6792657,0.18236177
1.6141273,0.048817493,-0.377274,2.9936244,1.6141273,0.76175046
0.9811276,-0.13468961,-1.5989028,0.90312856,-0.5094523,-0.42810172
0.56203914,0.773314,0.6735932,1.3915861,0.29445285,0.20516436
-0.05747001,0.8101065,0.37913352,-3.6479611,-0.623475,0.23953046
-0.27817023,-0.6695395,-0.23037288,-0.63136536,-0.2778111,-2.015131
-0.66711307,0.06442576,-0.25475857,0.575592,1.3081348,1.5363827
-1.2379068,0.4316056,1.0397016,0.94088924,1.6912913,1.0005322
-2.2250962,0.650152,-2.0645406,6.633751,-0.16191988,-0.15349355
-0.48477265,0.57543826,-1.7825632,-3.7311034,0.5909992,1.4955219
0.4355492,-0.68477595,0.8648991,1.9155777,-0.45968708,-1.7147189
-0.63300484,-0.5902393,-0.10527328,-2.5573628,-0.25101626,0.08109996
