,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_epoch_loss_history,rmse_val_history
28,6.109550561797753e-07,3.6736007,3.4983413,0.17525937,0.0005449498,[0.01988238 0.00926017 0.05539264],0.007380131,0.0018987465,0.0054813847,0.00598123,[0.05961139 0.01425891 0.21927977]
29,6.320224719101124e-07,2.6844604,2.2130873,0.47137305,0.00028525176,[0.01880676 0.0090259  0.05030569],0.033473086,0.0058584786,0.027614608,0.0018460066,[0.0416695  0.01399138 0.20865725]
30,6.530898876404494e-07,3.691217,3.4308047,0.26041228,,,0.024266945,0.0019875409,0.022279404,,
31,6.741573033707865e-07,3.252531,3.0764196,0.17611147,,,0.031335153,0.0031273428,0.028207809,,
32,6.952247191011237e-07,1.1320534,0.8795955,0.2524579,,,0.022731986,0.0038401177,0.018891867,,
33,7.162921348314606e-07,2.5176418,2.241794,0.27584764,,,0.012165524,0.0023596347,0.009805889,,
34,7.373595505617978e-07,2.2160146,1.9395145,0.27650017,,,0.013618657,0.0024346658,0.011183991,,
35,7.584269662921348e-07,2.1969595,1.9716089,0.22535059,,,0.018974664,0.002641486,0.016333178,,
36,7.79494382022472e-07,3.4534845,2.9776034,0.47588122,,,0.02739114,0.0026290785,0.02476206,,
37,8.00561797752809e-07,3.3287733,3.0517259,0.2770474,,,0.029736843,0.0033288198,0.026408024,,
38,8.216292134831461e-07,1.2064594,1.1625116,0.043947764,,,0.018037628,0.0052700145,0.012767615,,
39,8.426966292134832e-07,3.6100316,3.4448364,0.16519523,,,0.016378094,0.002133504,0.01424459,,
40,8.637640449438202e-07,2.5408313,2.1125374,0.42829394,,,0.026397787,0.0020018488,0.024395939,,
41,8.848314606741573e-07,1.9566985,1.8940977,0.0626008,,,0.035712224,0.005136862,0.030575363,,
42,9.058988764044945e-07,1.7108006,1.6205318,0.09026883,,,0.01926844,0.007644558,0.011623883,,
43,9.269662921348314e-07,1.721971,1.4684482,0.25352293,,,0.017329885,0.0065516937,0.0107781915,,
44,9.480337078651686e-07,1.440952,1.3663969,0.07455499,,,0.036279872,0.0050551128,0.031224761,,
